Quarter,Category,Store,Department,Amount
"Q2, 24",Cost of Goods Sold,H,TOBACCO ,-125.00
"Q3, 25",Cost of Goods Sold,H,TOBACCO ,-112.00
"Q2, 26",Cost of Goods Sold,H,PRODUCE ,-112.00
"Q2, 24",Cost of Goods Sold,H,HBA ,-109.00
"Q4, 24",Cost of Goods Sold,H,TOBACCO ,-108.00
"Q1, 25",Cost of Goods Sold,H,DELI ,-102.00
"Q1, 25",Cost of Goods Sold,H,BAKERY ,-101.00
"Q2, 25",Cost of Goods Sold,H,TOBACCO ,-99.00
"Q1, 25",Cost of Goods Sold,H,HBA ,-98.00
"Q4, 24",Cost of Goods Sold,H,DELI ,-92.00
"Q4, 25",Cost of Goods Sold,H,BAKERY ,-90.00
"Q1, 26",Cost of Goods Sold,H,DELI ,-88.00
"Q1, 25",Cost of Goods Sold,H,TOBACCO ,-84.00
"Q2, 25",Cost of Goods Sold,H,PRODUCE ,-84.00
"Q4, 25",Cost of Goods Sold,H,TOBACCO ,-82.00
"Q1, 24",Cost of Goods Sold,H,TOBACCO ,-79.00
"Q4, 24",Cost of Goods Sold,H,DELI ,-79.00
"Q3, 24",Cost of Goods Sold,H,TOBACCO ,-78.00
"Q1, 24",Cost of Goods Sold,H,HBA ,-75.00
"Q1, 26",Cost of Goods Sold,H,TOBACCO ,-75.00
"Q3, 24",Cost of Goods Sold,H,PRODUCE ,-75.00
"Q2, 24",Cost of Goods Sold,H,PRODUCE ,-74.00
"Q4, 24",Cost of Goods Sold,H,PRODUCE ,-71.00
"Q1, 24",Cost of Goods Sold,H,Grocery,-69.00
"Q1, 26",Cost of Goods Sold,H,BAKERY ,-67.00
"Q4, 25",Cost of Goods Sold,H,DELI ,-65.00
"Q3, 25",Cost of Goods Sold,H,BAKERY ,-65.00
"Q2, 26",Cost of Goods Sold,H,TOBACCO ,-65.00
"Q4, 25",Cost of Goods Sold,H,PRODUCE ,-64.00
"Q3, 25",Cost of Goods Sold,H,PRODUCE ,-62.00
"Q1, 25",Cost of Goods Sold,H,TOBACCO ,-57.00
"Q1, 24",Cost of Goods Sold,H,PRODUCE ,-57.00
"Q2, 24",Cost of Goods Sold,H,PRODUCE ,-57.00
"Q2, 25",Cost of Goods Sold,H,TOBACCO ,-52.00
"Q2, 26",Cost of Goods Sold,H,PRODUCE ,-52.00
"Q3, 25",Cost of Goods Sold,H,MEAT ,-49.00
"Q1, 25",Cost of Goods Sold,H,PRODUCE ,-49.00
"Q3, 25",Cost of Goods Sold,H,HBA ,-48.00
"Q2, 26",Cost of Goods Sold,H,HBA ,-48.00
"Q2, 24",Cost of Goods Sold,H,Dairy,-41.00
"Q3, 25",Cost of Goods Sold,H,TOBACCO ,-38.00
"Q4, 25",Cost of Goods Sold,H,TOBACCO ,-35.00
"Q1, 26",Cost of Goods Sold,H,DELI ,-35.00
"Q4, 24",Cost of Goods Sold,H,BAKERY ,-33.00
"Q3, 24",Cost of Goods Sold,H,HBA ,-33.00
"Q2, 25",Cost of Goods Sold,H,HBA ,-33.00
"Q2, 26",Cost of Goods Sold,H,TOBACCO ,-31.00
"Q1, 26",Cost of Goods Sold,H,TOBACCO ,-29.00
"Q1, 25",Cost of Goods Sold,H,PRODUCE ,-27.00
"Q4, 25",Cost of Goods Sold,H,PRODUCE ,-23.00
"Q4, 24",Cost of Goods Sold,H,HBA ,-20.00
"Q2, 26",Cost of Goods Sold,H,DELI ,-16.00
"Q4, 24",Cost of Goods Sold,H,PRODUCE ,-14.00
"Q3, 24",Cost of Goods Sold,H,HBA ,-12.00
"Q3, 25",Cost of Goods Sold,H,PRODUCE ,-12.00
"Q2, 26",Cost of Goods Sold,H,BAKERY ,-12.00
"Q1, 26",Cost of Goods Sold,H,HBA ,-12.00
"Q1, 24",Cost of Goods Sold,H,HBA ,-9.00
"Q2, 24",Cost of Goods Sold,H,Grocery,-7.00
"Q1, 24",Cost of Goods Sold,H,PRODUCE ,-7.00
"Q1, 25",Cost of Goods Sold,H,HBA ,-5.00
"Q2, 24",Cost of Goods Sold,H,HBA ,-3.00
"Q2, 26",Cost of Goods Sold,H,PRODUCE ,-3.00
"Q3, 25",Cost of Goods Sold,H,Dairy,-3.00
"Q3, 24",Cost of Goods Sold,H,PRODUCE ,-2.00
"Q2, 26",Cost of Goods Sold,H,Grocery,0.00
"Q4, 24",Cost of Goods Sold,H,MEAT ,0.00
"Q2, 25",Cost of Goods Sold,H,HBA ,0.00
"Q3, 25",Cost of Goods Sold,H,HBA ,0.00
"Q4, 25",Cost of Goods Sold,H,HBA ,0.00
"Q2, 24",Cost of Goods Sold,H,PRODUCE ,0.00
"Q2, 25",Cost of Goods Sold,H,PRODUCE ,0.00
"Q3, 24",Cost of Goods Sold,H,Dairy,0.00
"Q4, 24",Cost of Goods Sold,H,Dairy,0.00
"Q2, 25",Cost of Goods Sold,H,Dairy,0.00
"Q3, 25",Cost of Goods Sold,H,FLORAL ,0.00
"Q4, 24",Cost of Goods Sold,H,HBA ,0.00
"Q3, 25",Cost of Goods Sold,H,HBA ,0.00
"Q4, 25",Cost of Goods Sold,H,HBA ,0.00
"Q2, 25",Cost of Goods Sold,H,HBA ,0.00
"Q3, 25",Cost of Goods Sold,H,HBA ,0.00
"Q4, 25",Cost of Goods Sold,H,HBA ,0.00
"Q3, 25",Supplies,H,DELI ,0.00
"Q4, 25",Supplies,H,DELI ,0.00
"Q2, 24",Wages,H,Store Mgr Pay,0.00
"Q3, 24",Wages,H,Store Mgr Pay,0.00
"Q4, 24",Wages,H,Store Mgr Pay,0.00
"Q2, 24",Wages,H,Grocery,0.00
"Q3, 24",Wages,H,Grocery,0.00
"Q2, 24",Wages,H,MEAT ,0.00
"Q3, 24",Wages,H,MEAT ,0.00
"Q2, 24",Wages,H,Store Mgr Pay,0.00
"Q3, 24",Wages,H,Store Mgr Pay,0.00
"Q3, 24",Wages,H,Grocery,0.00
"Q4, 24",Wages,H,Grocery,0.00
"Q4, 25",Wages,H,Grocery,17.00
"Q3, 25",Cost of Goods Sold,H,DELI ,18.00
"Q4, 25",Cost of Goods Sold,H,FLORAL ,20.00
"Q3, 25",Cost of Goods Sold,H,DELI ,23.00
"Q1, 25",Supplies,H,PRODUCE ,42.00
"Q3, 25",Cost of Goods Sold,H,MEAT ,46.00
"Q1, 24",Wages,H,Store Mgr Pay,69.00
"Q1, 24",Wages,H,MEAT ,86.00
"Q4, 24",Cost of Goods Sold,H,DELI ,103.00
"Q4, 25",Sales,H,FLORAL ,115.00
"Q2, 24",Cost of Goods Sold,H,TOBACCO ,116.00
"Q2, 25",Supplies,H,DELI ,145.00
"Q2, 25",Supplies,H,MEAT ,149.00
"Q2, 25",Supplies,H,PRODUCE ,151.00
"Q2, 25",Cost of Goods Sold,H,MEAT ,153.00
"Q2, 25",Cost of Goods Sold,H,BEER ,158.00
"Q2, 25",Cost of Goods Sold,H,FLORAL ,168.00
"Q4, 24",Wages,H,PRODUCE ,174.00
"Q4, 25",Supplies,H,Grocery,176.00
"Q4, 25",Wages,H,PRODUCE ,180.00
"Q1, 24",Wages,H,Grocery,183.00
"Q4, 25",Supplies,H,PRODUCE ,204.00
"Q4, 24",Cost of Goods Sold,H,TOBACCO ,214.00
"Q3, 25",Sales,H,FLORAL ,224.00
"Q1, 25",Supplies,H,Grocery,254.00
"Q4, 24",Supplies,H,PRODUCE ,265.00
"Q3, 25",Supplies,H,PRODUCE ,326.00
"Q4, 25",Supplies,H,MEAT ,330.00
"Q3, 25",Cost of Goods Sold,H,BEER ,343.00
"Q2, 26",Cost of Goods Sold,H,TOBACCO ,354.00
"Q1, 26",Cost of Goods Sold,H,BEER ,356.00
"Q1, 24",Cost of Goods Sold,H,TOBACCO ,364.00
"Q4, 24",Sales,H,FLORAL ,370.00
"Q4, 24",Wages,H,MEAT ,390.00
"Q4, 25",Wages,H,MEAT ,395.00
"Q3, 25",Supplies,H,Grocery,396.00
"Q4, 25",Wages,H,Store Mgr Pay,400.00
"Q1, 24",Cost of Goods Sold,H,TOBACCO ,405.00
"Q4, 24",Wages,H,Store Mgr Pay,425.00
"Q4, 24",Wages,H,PRODUCE ,426.00
"Q3, 25",Supplies,H,MEAT ,455.00
"Q1, 26",Wages,H,BAKERY ,458.00
"Q1, 26",Wages,H,PRODUCE ,465.00
"Q2, 26",Wages,H,PRODUCE ,466.00
"Q4, 24",Wages,H,PRODUCE ,477.00
"Q1, 26",Cost of Goods Sold,H,BEER ,479.00
"Q1, 25",Wages,H,PRODUCE ,480.00
"Q2, 26",Supplies,H,PRODUCE ,482.00
"Q1, 24",Cost of Goods Sold,H,HBA ,491.00
"Q2, 25",Cost of Goods Sold,H,BAKERY ,492.00
"Q3, 25",Wages,H,MEAT ,495.00
"Q4, 25",Wages,H,Grocery,499.00
"Q4, 24",Wages,H,Grocery,511.00
"Q1, 26",Supplies,H,MEAT ,528.00
"Q2, 25",Wages,H,PRODUCE ,528.00
"Q4, 25",Wages,H,PRODUCE ,542.00
"Q2, 26",Supplies,H,Grocery,551.00
"Q3, 24",Supplies,H,MEAT ,563.00
"Q2, 25",Wages,H,PRODUCE ,568.00
"Q3, 25",Wages,H,PRODUCE ,574.00
"Q1, 25",Wages,H,PRODUCE ,593.00
"Q3, 24",Wages,H,PRODUCE ,604.00
"Q3, 24",Wages,H,PRODUCE ,620.00
"Q1, 26",Sales,H,FLORAL ,622.00
"Q3, 24",Cost of Goods Sold,H,TOBACCO ,645.00
"Q4, 24",Cost of Goods Sold,H,TOBACCO ,648.00
"Q1, 24",Wages,H,Grocery,654.00
"Q2, 24",Cost of Goods Sold,H,PRODUCE ,658.00
"Q1, 26",Supplies,H,Grocery,658.00
"Q2, 26",Cost of Goods Sold,H,BAKERY ,664.00
"Q2, 26",Supplies,H,MEAT ,670.00
"Q2, 26",Wages,H,BAKERY ,670.00
"Q1, 26",Supplies,H,PRODUCE ,678.00
"Q4, 25",Cost of Goods Sold,H,Dairy,716.00
"Q4, 25",Wages,H,PRODUCE ,734.00
"Q2, 25",Supplies,H,Grocery,773.00
"Q2, 25",Sales,H,FLORAL ,777.00
"Q2, 25",Wages,H,MEAT ,779.00
"Q1, 26",Wages,H,PRODUCE ,779.00
"Q2, 25",Cost of Goods Sold,H,DELI ,824.00
"Q3, 25",Wages,H,Grocery,828.00
"Q1, 25",Wages,H,Grocery,830.00
"Q4, 25",Wages,H,MEAT ,852.00
"Q2, 25",Wages,H,MEAT ,862.00
"Q4, 24",Supplies,H,Grocery,867.00
"Q1, 24",Cost of Goods Sold,H,HBA ,885.00
"Q1, 24",Supplies,H,MEAT ,888.00
"Q2, 24",Wages,H,Grocery,909.00
"Q2, 26",Wages,H,PRODUCE ,921.00
"Q1, 25",Cost of Goods Sold,H,HBA ,927.00
"Q2, 25",Wages,H,Grocery,951.00
"Q3, 25",Wages,H,MEAT ,977.00
"Q3, 25",Wages,H,PRODUCE ,990.00
"Q3, 25",Cost of Goods Sold,H,BAKERY ,1007.00
"Q1, 26",Wages,H,MEAT ,1013.00
"Q1, 25",Supplies,H,MEAT ,1031.00
"Q4, 24",Supplies,H,MEAT ,1052.00
"Q3, 25",Cost of Goods Sold,H,TOBACCO ,1056.00
"Q1, 26",Wages,H,MEAT ,1064.00
"Q3, 25",Cost of Goods Sold,H,PRODUCE ,1073.00
"Q2, 26",Wages,H,MEAT ,1088.00
"Q4, 24",Sales,H,DELI ,1138.00
"Q1, 25",Wages,H,MEAT ,1158.00
"Q1, 25",Wages,H,MEAT ,1173.00
"Q2, 26",Cost of Goods Sold,H,TOBACCO ,1216.00
"Q2, 26",Cost of Goods Sold,H,BEER ,1231.00
"Q1, 24",Wages,H,Grocery,1234.00
"Q1, 26",Cost of Goods Sold,H,BAKERY ,1283.00
"Q3, 24",Cost of Goods Sold,H,HBA ,1287.00
"Q1, 25",Sales,H,FLORAL ,1294.00
"Q1, 26",Cost of Goods Sold,H,TOBACCO ,1364.00
"Q2, 26",Wages,H,MEAT ,1372.00
"Q4, 25",Wages,H,MEAT ,1379.00
"Q4, 24",Wages,H,Grocery,1385.00
"Q2, 24",Wages,H,Grocery,1434.00
"Q2, 25",Cost of Goods Sold,H,HBA ,1498.00
"Q1, 24",Wages,H,MEAT ,1533.00
"Q3, 24",Wages,H,MEAT ,1541.00
"Q4, 24",Wages,H,MEAT ,1559.00
"Q3, 24",Wages,H,Grocery,1580.00
"Q2, 24",Wages,H,MEAT ,1650.00
"Q2, 26",Sales,H,FLORAL ,1651.00
"Q1, 25",Cost of Goods Sold,H,BAKERY ,1703.00
"Q2, 25",Cost of Goods Sold,H,PRODUCE ,1742.00
"Q2, 25",Cost of Goods Sold,H,HBA ,1760.00
"Q1, 26",Cost of Goods Sold,H,DELI ,1760.00
"Q2, 24",Supplies,H,MEAT ,1902.00
"Q3, 25",Cost of Goods Sold,H,MEAT ,1938.00
"Q1, 24",Wages,H,MEAT ,1954.00
"Q2, 25",Sales,H,BEER ,1985.00
"Q2, 25",Wages,H,Store Mgr Pay,2006.00
"Q4, 24",Wages,H,MEAT ,2040.00
"Q1, 24",Supplies,H,Grocery,2041.00
"Q1, 25",Cost of Goods Sold,H,DELI ,2109.00
"Q3, 25",Cost of Goods Sold,H,HBA ,2152.00
"Q3, 25",Wages,H,Store Mgr Pay,2169.00
"Q2, 26",Cost of Goods Sold,H,HBA ,2217.00
"Q3, 24",Wages,H,MEAT ,2308.00
"Q3, 24",Cost of Goods Sold,H,HBA ,2403.00
"Q1, 26",Cost of Goods Sold,H,HBA ,2406.00
"Q4, 25",Sales,H,HBA ,2461.00
"Q1, 25",Wages,H,Store Mgr Pay,2533.00
"Q1, 26",Wages,H,Store Mgr Pay,2565.00
"Q1, 24",Cost of Goods Sold,H,HBA ,2602.00
"Q3, 24",Supplies,H,Grocery,2669.00
"Q4, 24",Cost of Goods Sold,H,DELI ,2677.00
"Q4, 25",Cost of Goods Sold,H,DELI ,2689.00
"Q2, 25",Cost of Goods Sold,H,BEER ,2694.00
"Q2, 24",Wages,H,MEAT ,2740.00
"Q1, 25",Cost of Goods Sold,H,TOBACCO ,2760.00
"Q1, 24",Wages,H,Store Mgr Pay,2843.00
"Q1, 25",Sales,H,DELI ,2929.00
"Q4, 25",Sales,H,TOBACCO ,2984.00
"Q2, 24",Supplies,H,Grocery,2988.00
"Q3, 24",Cost of Goods Sold,H,PRODUCE ,3044.00
"Q4, 24",Cost of Goods Sold,H,PRODUCE ,3137.00
"Q2, 26",Cost of Goods Sold,H,TOBACCO ,3148.00
"Q1, 25",Cost of Goods Sold,H,PRODUCE ,3152.00
"Q1, 25",Cost of Goods Sold,H,DELI ,3269.00
"Q3, 24",Cost of Goods Sold,H,MEAT ,3282.00
"Q4, 25",Wages,H,Store Mgr Pay,3356.00
"Q2, 26",Wages,H,Store Mgr Pay,3379.00
"Q3, 24",Wages,H,Store Mgr Pay,3432.00
"Q1, 25",Cost of Goods Sold,H,HBA ,3452.00
"Q4, 24",Wages,H,Store Mgr Pay,3492.00
"Q1, 26",Sales,H,HBA ,3659.00
"Q4, 25",Sales,H,DELI ,3706.00
"Q1, 26",Cost of Goods Sold,H,PRODUCE ,3766.00
"Q1, 24",Wages,H,Store Mgr Pay,3950.00
"Q2, 26",Sales,H,HBA ,4101.00
"Q1, 25",Sales,H,HBA ,4273.00
"Q2, 25",Cost of Goods Sold,H,DELI ,4393.00
"Q4, 25",Cost of Goods Sold,H,BEER ,4413.00
"Q4, 25",Cost of Goods Sold,H,TOBACCO ,4446.00
"Q4, 25",Sales,H,BEER ,4447.00
"Q2, 25",Sales,H,DELI ,4453.00
"Q1, 24",Sales,H,HBA ,4514.00
"Q1, 26",Cost of Goods Sold,H,TOBACCO ,4541.00
"Q4, 24",Cost of Goods Sold,H,HBA ,4561.00
"Q4, 25",Wages,H,PRODUCE ,4689.00
"Q3, 25",Cost of Goods Sold,H,DELI ,4711.00
"Q4, 25",Cost of Goods Sold,H,TOBACCO ,4745.00
"Q4, 25",Cost of Goods Sold,H,PRODUCE ,4777.00
"Q2, 24",Wages,H,Store Mgr Pay,4787.00
"Q3, 25",Sales,H,HBA ,4832.00
"Q2, 25",Sales,H,HBA ,4840.00
"Q1, 24",Cost of Goods Sold,H,TOBACCO ,4849.00
"Q3, 24",Sales,H,HBA ,4861.00
"Q2, 24",Cost of Goods Sold,H,HBA ,4861.00
"Q1, 26",Sales,H,TOBACCO ,4926.00
"Q2, 24",Sales,H,HBA ,4985.00
"Q3, 25",Cost of Goods Sold,H,TOBACCO ,5015.00
"Q2, 26",Sales,H,TOBACCO ,5022.00
"Q4, 25",Cost of Goods Sold,H,DELI ,5103.00
"Q4, 24",Sales,H,HBA ,5295.00
"Q4, 24",Cost of Goods Sold,H,TOBACCO ,5390.00
"Q3, 24",Wages,H,PRODUCE ,5397.00
"Q3, 25",Sales,H,TOBACCO ,5426.00
"Q1, 25",Cost of Goods Sold,H,TOBACCO ,5468.00
"Q4, 24",Wages,H,PRODUCE ,5637.00
"Q2, 25",Cost of Goods Sold,H,TOBACCO ,5664.00
"Q2, 26",Cost of Goods Sold,H,DELI ,5708.00
"Q4, 25",Cost of Goods Sold,H,BAKERY ,5711.00
"Q2, 25",Wages,H,PRODUCE ,5729.00
"Q2, 24",Cost of Goods Sold,H,TOBACCO ,5901.00
"Q2, 25",Sales,H,TOBACCO ,5937.00
"Q1, 24",Sales,H,TOBACCO ,5957.00
"Q1, 25",Wages,H,PRODUCE ,6033.00
"Q1, 26",Wages,H,PRODUCE ,6047.00
"Q2, 24",Sales,H,TOBACCO ,6103.00
"Q3, 25",Wages,H,PRODUCE ,6188.00
"Q3, 24",Sales,H,TOBACCO ,6248.00
"Q3, 25",Sales,H,DELI ,6266.00
"Q4, 24",Sales,H,TOBACCO ,6318.00
"Q2, 25",Cost of Goods Sold,H,Grocery,6323.00
"Q3, 25",Cost of Goods Sold,H,BEER ,6327.00
"Q2, 26",Sales,H,DELI ,6347.00
"Q1, 26",Cost of Goods Sold,H,DELI ,6381.00
"Q3, 24",Cost of Goods Sold,H,TOBACCO ,6413.00
"Q1, 26",Cost of Goods Sold,H,BEER ,6442.00
"Q1, 26",Sales,H,DELI ,6661.00
"Q1, 24",Wages,H,Store Mgr Pay,7150.00
"Q2, 26",Wages,H,PRODUCE ,7308.00
"Q1, 25",Sales,H,TOBACCO ,7413.00
"Q4, 25",Sales,H,BAKERY ,7664.00
"Q3, 25",Sales,H,BEER ,8337.00
"Q1, 26",Sales,H,BEER ,8652.00
"Q4, 24",Cost of Goods Sold,H,Grocery,8935.00
"Q3, 25",Cost of Goods Sold,H,BAKERY ,8968.00
"Q1, 25",Cost of Goods Sold,H,BAKERY ,9391.00
"Q4, 24",Cost of Goods Sold,H,MEAT ,9460.00
"Q2, 25",Cost of Goods Sold,H,BAKERY ,9583.00
"Q1, 26",Cost of Goods Sold,H,BAKERY ,9746.00
"Q2, 26",Cost of Goods Sold,H,BAKERY ,9755.00
"Q4, 25",Cost of Goods Sold,H,BAKERY ,9801.00
"Q1, 24",Cost of Goods Sold,H,PRODUCE ,9803.00
"Q3, 24",Cost of Goods Sold,H,HBA ,9864.00
"Q4, 25",Cost of Goods Sold,H,MEAT ,10030.00
"Q4, 24",Sales,H,BAKERY ,10153.00
"Q1, 26",Cost of Goods Sold,H,Grocery,10157.00
"Q4, 24",Cost of Goods Sold,H,BAKERY ,10212.00
"Q2, 26",Cost of Goods Sold,H,BEER ,10525.00
"Q2, 26",Wages,H,MEAT ,10619.00
"Q1, 26",Wages,H,MEAT ,10985.00
"Q3, 25",Wages,H,MEAT ,11062.00
"Q1, 25",Wages,H,Store Mgr Pay,11200.00
"Q4, 25",Wages,H,MEAT ,11454.00
"Q4, 24",Wages,H,Store Mgr Pay,11575.00
"Q3, 25",Sales,H,BAKERY ,11920.00
"Q3, 25",Wages,H,Store Mgr Pay,12000.00
"Q2, 24",Wages,H,Store Mgr Pay,12108.00
"Q4, 25",Wages,H,Store Mgr Pay,12400.00
"Q2, 26",Sales,H,BEER ,12587.00
"Q1, 24",Wages,H,MEAT ,12682.00
"Q2, 26",Wages,H,Store Mgr Pay,12710.00
"Q1, 26",Wages,H,Store Mgr Pay,12800.00
"Q1, 26",Sales,H,BAKERY ,12963.00
"Q3, 24",Wages,H,Store Mgr Pay,13000.00
"Q2, 25",Wages,H,Store Mgr Pay,13000.00
"Q1, 25",Sales,H,BAKERY ,13171.00
"Q2, 26",Cost of Goods Sold,H,DELI ,13232.00
"Q1, 26",Cost of Goods Sold,H,MEAT ,13662.00
"Q2, 26",Sales,H,BAKERY ,13806.00
"Q2, 25",Wages,H,MEAT ,13929.00
"Q2, 25",Sales,H,BAKERY ,13942.00
"Q2, 24",Wages,H,MEAT ,14121.00
"Q1, 25",Cost of Goods Sold,H,MEAT ,14185.00
"Q1, 25",Wages,H,MEAT ,14316.00
"Q4, 24",Wages,H,MEAT ,14338.00
"Q4, 25",Cost of Goods Sold,H,HBA ,14560.00
"Q3, 24",Wages,H,MEAT ,14716.00
"Q3, 24",Cost of Goods Sold,H,Grocery,18586.00
"Q2, 24",Cost of Goods Sold,H,Grocery,18810.00
"Q3, 25",Cost of Goods Sold,H,Grocery,19320.00
"Q4, 25",Cost of Goods Sold,H,PRODUCE ,23288.00
"Q4, 25",Sales,H,PRODUCE ,24541.00
"Q1, 25",Cost of Goods Sold,H,Grocery,24573.00
"Q1, 24",Cost of Goods Sold,H,MEAT ,25406.00
"Q1, 26",Cost of Goods Sold,H,PRODUCE ,28511.00
"Q3, 25",Wages,H,Grocery,29277.00
"Q1, 25",Cost of Goods Sold,H,PRODUCE ,30213.00
"Q1, 26",Wages,H,Grocery,30857.00
"Q4, 25",Wages,H,Grocery,30891.00
"Q2, 25",Cost of Goods Sold,H,PRODUCE ,31253.00
"Q3, 25",Cost of Goods Sold,H,PRODUCE ,32744.00
"Q2, 25",Wages,H,Grocery,32949.00
"Q2, 26",Wages,H,Grocery,33144.00
"Q1, 25",Wages,H,Grocery,33639.00
"Q4, 24",Cost of Goods Sold,H,PRODUCE ,33971.00
"Q1, 24",Cost of Goods Sold,H,PRODUCE ,35501.00
"Q2, 26",Cost of Goods Sold,H,PRODUCE ,35693.00
"Q4, 24",Wages,H,Grocery,36050.00
"Q3, 24",Wages,H,Grocery,37023.00
"Q2, 24",Cost of Goods Sold,H,PRODUCE ,38626.00
"Q1, 24",Wages,H,Grocery,39383.00
"Q3, 24",Cost of Goods Sold,H,PRODUCE ,40472.00
"Q2, 24",Wages,H,Grocery,41574.00
"Q1, 26",Sales,H,PRODUCE ,41993.00
"Q4, 24",Sales,H,PRODUCE ,42020.00
"Q1, 25",Sales,H,PRODUCE ,42741.00
"Q2, 25",Sales,H,PRODUCE ,46304.00
"Q3, 25",Sales,H,PRODUCE ,48205.00
"Q2, 26",Sales,H,PRODUCE ,49100.00
"Q1, 24",Sales,H,PRODUCE ,50582.00
"Q3, 24",Sales,H,PRODUCE ,54545.00
"Q2, 24",Sales,H,PRODUCE ,56014.00
"Q4, 25",Sales,H,MEAT ,68405.00
"Q4, 25",Cost of Goods Sold,H,MEAT ,74002.00
"Q1, 24",Cost of Goods Sold,H,Grocery,86019.00
"Q1, 25",Cost of Goods Sold,H,MEAT ,86286.00
"Q1, 26",Cost of Goods Sold,H,MEAT ,88135.00
"Q3, 25",Cost of Goods Sold,H,MEAT ,91021.00
"Q2, 26",Cost of Goods Sold,H,MEAT ,96025.00
"Q2, 25",Cost of Goods Sold,H,MEAT ,96378.00
"Q1, 24",Cost of Goods Sold,H,MEAT ,99460.00
"Q4, 24",Cost of Goods Sold,H,MEAT ,101942.00
"Q2, 24",Cost of Goods Sold,H,MEAT ,104145.00
"Q3, 24",Cost of Goods Sold,H,MEAT ,105892.00
"Q1, 25",Sales,H,MEAT ,117717.00
"Q3, 25",Sales,H,MEAT ,117860.00
"Q2, 26",Sales,H,MEAT ,118706.00
"Q2, 25",Sales,H,MEAT ,119093.00
"Q1, 26",Sales,H,MEAT ,120664.00
"Q4, 24",Sales,H,MEAT ,125172.00
"Q2, 24",Sales,H,MEAT ,128971.00
"Q1, 24",Sales,H,MEAT ,129122.00
"Q3, 24",Sales,H,MEAT ,131024.00
"Q4, 25",Cost of Goods Sold,H,Grocery,144896.00
"Q4, 25",Sales,H,Grocery,214506.00
"Q1, 26",Cost of Goods Sold,H,Grocery,254897.00
"Q1, 25",Cost of Goods Sold,H,Grocery,257025.00
"Q3, 25",Cost of Goods Sold,H,Grocery,258026.00
"Q2, 26",Cost of Goods Sold,H,Grocery,260557.00
"Q2, 25",Cost of Goods Sold,H,Grocery,274587.00
"Q1, 24",Cost of Goods Sold,H,Grocery,284676.00
"Q3, 24",Cost of Goods Sold,H,Grocery,299327.00
"Q2, 24",Cost of Goods Sold,H,Grocery,303633.00
"Q4, 25",Cost of Goods Sold,H,Grocery,312062.00
"Q2, 26",Sales,H,Grocery,319367.00
"Q1, 26",Sales,H,Grocery,327119.00
"Q3, 25",Sales,H,Grocery,345169.00
"Q2, 25",Sales,H,Grocery,347583.00
"Q1, 25",Sales,H,Grocery,351052.00
"Q4, 24",Cost of Goods Sold,H,Grocery,354388.00
"Q4, 24",Sales,H,Grocery,373054.00
"Q2, 24",Sales,H,Grocery,393039.00
"Q1, 24",Sales,H,Grocery,393876.00
"Q3, 24",Sales,H,Grocery,397352.00
"Q1, 24",Cost of Goods Sold,I,Grocery,-121380.00
"Q2, 25",Cost of Goods Sold,I,Grocery,-60511.00
"Q2, 24",Cost of Goods Sold,I,Grocery,-50663.00
"Q4, 25",Cost of Goods Sold,I,Grocery,-24611.00
"Q4, 24",Cost of Goods Sold,I,Grocery,-24002.00
"Q1, 24",Cost of Goods Sold,I,MEAT ,-22893.00
"Q1, 24",Cost of Goods Sold,I,Grocery,-21835.00
"Q1, 24",Cost of Goods Sold,I,Grocery,-20295.00
"Q1, 25",Cost of Goods Sold,I,Grocery,-20283.00
"Q2, 25",Cost of Goods Sold,I,Grocery,-19730.00
"Q2, 24",Cost of Goods Sold,I,Grocery,-19374.00
"Q2, 24",Cost of Goods Sold,I,MEAT ,-19201.00
"Q3, 24",Cost of Goods Sold,I,Grocery,-18827.00
"Q4, 24",Cost of Goods Sold,I,Grocery,-18652.00
"Q3, 25",Cost of Goods Sold,I,Grocery,-18641.00
"Q2, 24",Cost of Goods Sold,I,Grocery,-18575.00
"Q1, 25",Cost of Goods Sold,I,MEAT ,-16807.00
"Q1, 24",Cost of Goods Sold,I,PRODUCE ,-14438.00
"Q2, 25",Cost of Goods Sold,I,MEAT ,-13644.00
"Q1, 26",Cost of Goods Sold,I,Grocery,-13486.00
"Q3, 24",Cost of Goods Sold,I,Grocery,-13404.00
"Q4, 25",Cost of Goods Sold,I,Grocery,-12829.00
"Q4, 25",Cost of Goods Sold,I,Grocery,-12647.00
"Q2, 26",Cost of Goods Sold,I,Grocery,-11702.00
"Q4, 25",Cost of Goods Sold,I,Grocery,-11570.00
"Q1, 25",Cost of Goods Sold,I,Grocery,-10924.00
"Q1, 25",Cost of Goods Sold,I,HBA ,-10914.00
"Q3, 24",Cost of Goods Sold,I,MEAT ,-10457.00
"Q1, 25",Cost of Goods Sold,I,HBA ,-8665.00
"Q3, 24",Cost of Goods Sold,I,Grocery,-8497.00
"Q2, 25",Cost of Goods Sold,I,Grocery,-8206.00
"Q3, 25",Cost of Goods Sold,I,Grocery,-7519.00
"Q4, 25",Cost of Goods Sold,I,MEAT ,-7477.00
"Q2, 26",Cost of Goods Sold,I,Grocery,-7419.00
"Q2, 26",Cost of Goods Sold,I,Grocery,-7161.00
"Q4, 24",Cost of Goods Sold,I,PRODUCE ,-6795.00
"Q1, 24",Cost of Goods Sold,I,MEAT ,-6612.00
"Q3, 25",Cost of Goods Sold,I,MEAT ,-6599.00
